sample	percent_gc	mean_seq_len	n_read_pairs	percent_duplicates	n_bases_approx	per_base_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content	stage
PL_12_22_2020_INF_unenriched_2	45	89.4445662849351	2097460	33.813895485151534	378700000	pass/pass	pass/pass	fail/fail	fail/warn	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	ribo_secondary
PL_12_28_2020_INF_unenriched_2	45	86.49523434949194	2934122	11.206571074611318	512300000	pass/pass	pass/pass	fail/fail	warn/warn	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_secondary
PL_8_13_2020_INF_unenriched_2	47	83.094590864139107	329646	6.416516763040235	54600000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_secondary
PL_8_27_2020_INF_unenriched_2	50.5	79.02780401659206	267839	11.662134899579463	42200000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_secondary
PL_9_10_2020_INF_unenriched_2	49	111.6995321421029	2713217	1.8221405639004615	605800000	pass/fail	pass/pass	fail/fail	fail/fail	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_secondary
PL_9_24_2020_INF_unenriched_2	47	88.76316464024197	468148	3.108770547022779	82900000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_secondary
SB_10_08_2020_INF_unenriched_2	44	91.34015061347034	2709585	42.863225815779785	499600000	pass/pass	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	warn/warn	pass/pass	pass/pass	ribo_secondary
SB_10_22_2020_INF_unenriched_2	44.5	107.68718229604332	1281657	7.430689680366555	275700000	pass/fail	pass/pass	fail/fail	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_secondary
SB_11_5_2020_INF_unenriched_2	45	90.61680612485291	3213269	26.560992686067493	587900000	pass/pass	pass/pass	fail/fail	warn/warn	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	ribo_secondary
SB_8_13_2020_INF_unenriched_2	48	108.05860175632355	1972074	5.114007981306656	425900000	pass/fail	pass/pass	warn/warn	fail/fail	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_secondary
SB_8_27_2020_INF_unenriched_2	48	112.19214561395495	1926656	5.551437991656989	431900000	pass/fail	pass/pass	warn/warn	fail/fail	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_secondary
SB_9_10_2020_INF_unenriched_2	44	111.02628967820968	1374684	8.509857920028985	305000000	pass/fail	pass/pass	fail/fail	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_secondary
SB_9_24_2020_INF_unenriched_2	47	115.54122577883373	5587778	7.267273397165624	1290700000	pass/fail	pass/pass	warn/fail	fail/fail	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_secondary
SJ_10_07_2020_INF_unenriched_2	46	91.31688713470434	2087453	3.803061922212386	380700000	pass/fail	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_secondary
SJ_10_14_2020_INF_unenriched_2	45	110.5220988316434	3538988	5.061484221084925	781700000	pass/fail	pass/pass	fail/fail	warn/warn	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_secondary
SJ_10_21_2020_INF_unenriched_2	44.5	110.43310269063323	2577869	4.084995577315098	569000000	pass/fail	pass/pass	fail/fail	warn/warn	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_secondary
SJ_10_28_2020_INF_unenriched_2	46	107.09074005093774	990621	11.728508237781085	211900000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_secondary
SJ_11_11_2020_INF_unenriched_2	48	89.66433360701444	1624762	36.01164847996172	294000000	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	ribo_secondary
SJ_11_18_2020_INF_unenriched_2	48	88.15275378542063	1613361	27.605957597729777	287000000	pass/pass	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	ribo_secondary
SJ_11_4_2020_INF_unenriched_2	46	89.61516923990342	1896509	37.05050910976995	343000000	pass/pass	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	warn/warn	pass/pass	pass/pass	ribo_secondary
SJ_8_12_2020_INF_unenriched_2	44	114.36243455314116	1214153	11.51689489919086	277500000	pass/fail	pass/pass	fail/fail	pass/warn	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_secondary
SJ_8_19_2020_INF_unenriched_2	46	105.9595987116021	1425957	5.1415869858051195	301900000	pass/fail	pass/pass	warn/fail	warn/warn	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_secondary
SJ_8_26_2020_INF_unenriched_2	44	112.2994593299955	872621	13.202261540411932	195800000	pass/fail	pass/pass	fail/fail	pass/pass	pass/pass	warn/warn	pass/pass	warn/pass	pass/pass	ribo_secondary
SJ_9_02_2020_INF_unenriched_2	46.5	104.79370635370464	1923130	4.614278147786251	402700000	pass/fail	pass/pass	warn/fail	fail/fail	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_secondary
SJ_9_09_2020_INF_unenriched_2	46	111.31916058249772	1769346	3.766725381958679	393600000	pass/fail	pass/pass	fail/fail	warn/warn	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_secondary
SJ_9_16_2020_INF_unenriched_2	46	101.797035838143	1268453	7.148872880077633	257900000	pass/fail	pass/pass	fail/fail	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_secondary
SJ_9_23_2020_INF_unenriched_2	47	88.3333276372573	1931154	27.975810396803787	344300000	pass/pass	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	ribo_secondary
SJ_9_30_2020_INF_unenriched_2	48	118.13327754152093	2190883	3.580555046095185	517300000	pass/fail	pass/pass	fail/fail	warn/warn	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_secondary
ESC_7_20_20_unenriched	43	91.89608121555966	20645305	11.617137451595106	3800000000	pass/pass	pass/pass	fail/fail	fail/fail	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	dedup
ESC_7_27_20_unenriched	50	85.92565769521187	5790068	25.804937546398747	1004300000	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	dedup
HTP_01_03_2021_INF_unenriched	47	87.86478556713902	3940674	31.222850280978673	698900000	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	dedup
HTP_10_02_2020_INF_unenriched	52.5	107.51151021947882	3212884	7.576080129972745	690400000	pass/fail	pass/pass	fail/fail	warn/warn	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	dedup
HTP_10_13_2020_INF_unenriched	52	100.53499102186146	1433482	6.473388503639477	287900000	pass/fail	pass/pass	fail/warn	warn/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	dedup
HTP_10_20_2020_INF_unenriched	54	101.24772551303197	3094544	10.139244588111303	626100000	pass/fail	pass/pass	fail/fail	warn/warn	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	dedup
HTP_10_27_2020_INF_unenriched	48.5	104.60684209140018	2619623	10.900802705923212	547700000	pass/fail	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	dedup
HTP_11_17_2020_INF_unenriched	47	91.60687839722809	6564727	29.151172424724635	1214200000	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	dedup
HTP_11_24_2020_INF_unenriched	48	89.10577076661328	4745574	29.088358171606334	853700000	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	dedup
HTP_11_3_2020_INF_unenriched	48	89.85317993605287	5062932	32.85964649341868	918400000	pass/pass	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	dedup
HTP_12_01_2020_INF_unenriched	48	89.88215923386932	4969596	33.50616044554855	901700000	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	dedup
HTP_12_04_2020_INF_unenriched	50	88.63159330143648	4407333	26.41801801536097	788600000	pass/pass	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	dedup
HTP_12_15_2020_INF_unenriched	49	91.29581912432846	5199461	48.25245285881277	958300000	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	warn/fail	pass/pass	pass/pass	dedup
HTP_12_22_2020_INF_unenriched	49	85.7996938472841	3711873	25.821844984009907	642900000	pass/pass	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	dedup
HTP_12_29_2020_INF_unenriched	48	88.76847253888485	5361472	33.33400214637874	960600000	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	dedup
HTP_8_11_2020_INF_unenriched	50.5	104.42823562611869	1892269	12.458431600693594	394900000	pass/fail	pass/pass	warn/warn	warn/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	dedup
HTP_8_18_2020_INF_unenriched	51	106.26391241105705	1715285	13.681743756380754	364200000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	dedup
HTP_8_25_2020_INF_unenriched	53	116.08394866116151	2710073	12.13327721710553	628800000	pass/fail	pass/pass	fail/fail	warn/warn	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	dedup
HTP_9_01_2020_INF_unenriched	50.5	106.41212922523786	2413089	12.388009892361382	513200000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	dedup
HTP_9_08_2020_INF_unenriched	52	113.78777766064457	2731932	10.657006289344153	621300000	pass/fail	pass/pass	fail/fail	warn/warn	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	dedup
HTP_9_15_2020_INF_unenriched	49	114.76652724328113	2342027	13.678625397362211	537300000	pass/fail	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	dedup
HTP_9_22_2020_INF_unenriched	47	91.2516850246833	5438496	35.314244442673896	1001900000	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	dedup
HTP_9_29_2020_INF_unenriched	48	90.96486984612466	4933084	49.08739577008963	906000000	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	warn/fail	pass/pass	pass/pass	dedup
JWPCP_10_06_2020_INF_unenriched	51	74.83308150119181	1395771	22.66212469265215	208500000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	warn/pass	pass/pass	pass/pass	dedup
JWPCP_10_13_2020_INF_unenriched	50.5	75.14238931670322	1372610	16.76674986435657	205900000	pass/fail	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	dedup
JWPCP_11_10_2020_INF_unenriched	53	85.73020288426474	2410389	34.63607469261001	417100000	pass/pass	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	dedup
JWPCP_11_17_2020_INF_unenriched	50	85.70116146451598	3995559	34.4563659271854	691300000	pass/pass	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	dedup
JWPCP_11_3_2020_INF_unenriched	52	84.07783412742594	2834682	27.688217868873124	481000000	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	dedup
JWPCP_8_11_2020_INF_unenriched	49.5	91.19785421807399	819841	13.61028937587053	149300000	pass/fail	pass/pass	warn/warn	warn/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	dedup
JWPCP_8_18_2020_INF_unenriched	50.5	74.98990363407815	1206028	18.792851436798102	180500000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	dedup
JWPCP_8_25_2020_INF_unenriched	49.5	77.75108015860312	1130621	14.712107779416542	175500000	pass/fail	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	dedup
JWPCP_9_01_2020_INF_unenriched	50	83.1270286287558	1290835	19.056049057142722	214300000	pass/fail	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	dedup
JWPCP_9_08_2020_INF_unenriched	51	106.80349999499597	3397262	6.504271680503713	725200000	pass/fail	pass/pass	fail/fail	fail/fail	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	dedup
JWPCP_9_15_2020_INF_unenriched	51	117.57855239851897	3823276	4.061536036272159	898700000	pass/fail	pass/pass	fail/fail	fail/fail	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	dedup
JWPCP_9_22_2020_INF_unenriched	51	70.22548514975679	1387149	20.15251352409701	194400000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	dedup
JWPCP_9_29_2020_INF_unenriched	53	79.82698944022857	1892844	28.32286235251923	305000000	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	dedup
JW_10_20_2020_INF_unenriched	49.5	111.37985566091632	3498983	6.26646381772472	778900000	pass/fail	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	dedup
JW_10_27_2020_INF_unenriched	49	96.32915862229359	1255536	8.164800684736342	241600000	pass/fail	pass/pass	warn/warn	warn/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	dedup
NC_10_09_2020_INF_unenriched	49.5	78.32336283631605	1866139	10.115261955739385	291800000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	dedup
NC_10_23_2020_INF_unenriched	46	110.10668042376818	3288968	5.524458823280426	723800000	pass/fail	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	dedup
NC_11_6_2020_INF_unenriched	49	86.65890667101164	3817442	39.14489528580178	667900000	pass/pass	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	pass/fail	pass/pass	pass/pass	dedup
NC_8_14_2020_INF_unenriched	50	85.12676676853079	1498074	16.00822031298891	254700000	pass/fail	pass/pass	warn/warn	warn/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	dedup
NC_8_28_2020_INF_unenriched	50	101.58036124697283	2965229	4.22761691905724	601900000	pass/fail	pass/pass	warn/warn	fail/warn	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	dedup
NC_9_11_2020_INF_unenriched	48	106.05109285690874	2379726	3.3936612091965728	504300000	pass/fail	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	dedup
NC_9_25_2020_INF_unenriched	53	80.50268760679793	1992665	25.8638377400541	323800000	pass/pass	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	dedup
OC_10_07_2020_INF_unenriched	48	93.99947735228757	2346705	9.465096358961517	440700000	pass/fail	pass/pass	warn/warn	warn/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	dedup
OC_10_21_2020_unenriched	48	102.19757446272288	1753797	6.365781163455971	358100000	pass/fail	pass/pass	warn/warn	warn/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	dedup
OC_11_11_2020_INF_unenriched	49	88.3179454735228	4273997	46.370442086508945	762000000	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	warn/fail	pass/pass	pass/pass	dedup
OC_11_18_2020_INF_unenriched	49	89.81901201836087	4291517	32.32493651659031	778200000	pass/pass	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	dedup
OC_11_25_2020_INF_unenriched	46	85.99315019959604	3358784	25.228889858701464	583000000	pass/pass	pass/pass	warn/warn	warn/pass	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	dedup
OC_11_4_2020_INF_unenriched	51	85.79316770731525	2620321	27.844657890033893	453800000	pass/pass	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	dedup
OC_11_9_2020_INF_unenriched	48	86.82100670792198	3348578	28.47723899541309	586800000	pass/pass	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	dedup
OC_12_14_2020_INF_unenriched	48	87.11876155725251	3638408	41.64364624598496	639900000	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	warn/fail	pass/pass	pass/pass	dedup
OC_12_21_2020_INF_unenriched	48	83.12434434414101	3150662	36.10424935823479	528600000	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	dedup
OC_8_12_2020_INF_unenriched	50	75.87993915156618	470349	14.18566868970548	71100000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	dedup
OC_8_19_2020_INF_unenriched	49.5	75.23769530898826	1112340	17.1784976852162	167100000	pass/fail	pass/pass	warn/warn	warn/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	dedup
OC_8_26_2020_INF_unenriched	50	72.36380867246166	1078402	14.031192385140237	155700000	pass/fail	pass/pass	warn/warn	warn/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	dedup
OC_9_02_2020_INF_unenriched	51	99.90351271110384	3030736	3.723206834052334	605000000	pass/fail	pass/pass	fail/fail	fail/fail	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	dedup
OC_9_03_2020_INF_unenriched	46.5	108.86131936317892	4264997	4.760012849478848	928000000	pass/fail	pass/pass	fail/fail	fail/fail	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	dedup
OC_9_16_2020_INF_unenriched	48	105.75067097590664	1262713	0.8656064117735127	266800000	pass/fail	pass/pass	fail/fail	fail/fail	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	dedup
OC_9_23_2020_INF_unenriched	49.5	71.65398568128273	1530165	13.195723969131095	218900000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	dedup
OC_9_30_2020_INF_unenriched	49.5	76.16911315909685	1289397	11.731380327083457	196100000	pass/fail	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	dedup
PL_01_03_2021_INF_unenriched	49	86.13769414239871	3289145	37.69167619304541	572000000	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	dedup
PL_01_04_2021_INF_unenriched	51	83.85937249320337	3203790	32.92787096791821	542400000	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	dedup
PL_10_22_2020_INF_unenriched	51	71.71409415984087	1173855	19.685222102586835	168100000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	dedup
PL_11_29_2020_INF_unenriched	43	89.11839788690462	4198580	47.29627573892754	755400000	pass/pass	pass/pass	warn/fail	warn/warn	pass/pass	warn/warn	warn/fail	pass/pass	pass/pass	dedup
PL_11_30_2020_INF_unenriched	42	91.77510095494307	3853947	41.013475568466674	714100000	pass/pass	pass/pass	fail/fail	warn/warn	pass/pass	warn/warn	warn/fail	pass/pass	pass/pass	dedup
PL_11_5_2020_INF_unenriched	52	82.4072593367383	2091844	30.079195091031302	348000000	pass/pass	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	dedup
PL_12_14_2020_INF_unenriched	48	88.00402888184544	3539940	38.87764880776921	628900000	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/fail	pass/pass	pass/pass	dedup
PL_12_22_2020_INF_unenriched	48	87.03983300014238	3321919	30.723352859472353	583700000	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	dedup
PL_12_28_2020_INF_unenriched	47	84.8825702091039	3881085	13.158442711651126	665000000	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	dedup
PL_8_13_2020_INF_unenriched	50	74.1446090797353	1195167	15.71393931426271	176900000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	dedup
PL_8_27_2020_INF_unenriched	51	74.95031059475897	1042355	18.25916086732424	155900000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	dedup
PL_9_10_2020_INF_unenriched	49.5	107.80630204240829	3158722	3.641974396291701	680700000	pass/fail	pass/pass	fail/fail	warn/warn	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	dedup
PL_9_24_2020_INF_unenriched	49.5	75.3628083376361	1351846	16.606838494207004	203300000	pass/fail	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	dedup
SB_10_08_2020_INF_unenriched	47	88.83244637953725	4085707	38.35852645300014	732700000	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/fail	pass/pass	pass/pass	dedup
SB_10_22_2020_INF_unenriched	46.5	99.54045663296758	1946640	10.35603840441965	387100000	pass/fail	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	dedup
SB_11_5_2020_INF_unenriched	47	89.83309872677802	4916032	27.57992471646373	891600000	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	dedup
SB_8_13_2020_INF_unenriched	48	105.98991101132714	2227924	7.058347201031438	471900000	pass/fail	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	dedup
SB_8_27_2020_INF_unenriched	49	108.63130516157432	2346629	7.428340363501519	509400000	pass/fail	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	dedup
SB_9_10_2020_INF_unenriched	46	107.1627862606408	1910453	8.835471000868502	409100000	pass/fail	pass/pass	fail/fail	warn/warn	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	dedup
SB_9_24_2020_INF_unenriched	47	115.10803229908862	5725982	7.98699815386356	1317600000	pass/fail	pass/pass	warn/fail	warn/warn	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	dedup
SJ_10_07_2020_INF_unenriched	48	91.77695750623843	2874116	7.649685496189036	527000000	pass/fail	pass/pass	warn/warn	warn/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	dedup
SJ_10_14_2020_INF_unenriched	46	109.06841619180639	4089624	9.109460120540362	891600000	pass/fail	pass/pass	warn/fail	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	dedup
SJ_10_21_2020_INF_unenriched	46	107.89680639219236	3134574	8.929304934699047	676000000	pass/fail	pass/pass	fail/fail	pass/warn	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	dedup
SJ_10_28_2020_INF_unenriched	50	112.03533469098775	2536728	24.30545713002985	568000000	pass/fail	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	dedup
SJ_11_11_2020_INF_unenriched	50.5	91.61940411482614	4425752	52.16961177918998	818700000	pass/pass	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	warn/fail	pass/pass	pass/pass	dedup
SJ_11_18_2020_INF_unenriched	51	91.1580344251127	5161116	49.61149917909688	949800000	pass/pass	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	warn/fail	pass/pass	pass/pass	dedup
SJ_11_4_2020_INF_unenriched	50	89.8445530224661	4190535	46.56671538916048	760000000	pass/pass	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	warn/fail	pass/pass	pass/pass	dedup
SJ_8_12_2020_INF_unenriched	46.5	107.5179312123106	1884814	15.168253338163176	405000000	pass/fail	pass/pass	warn/fail	warn/warn	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	dedup
SJ_8_19_2020_INF_unenriched	47	103.42318653484435	2000066	9.524104277059962	413400000	pass/fail	pass/pass	warn/fail	warn/warn	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	dedup
SJ_8_26_2020_INF_unenriched	47.5	103.62142980448169	1691504	14.508426662429983	350200000	pass/fail	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	dedup
SJ_9_02_2020_INF_unenriched	47	101.44709062157389	2247456	6.5564608728046	455600000	pass/fail	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	dedup
SJ_9_09_2020_INF_unenriched	47	107.72820471605755	2264561	8.044814758647405	487500000	pass/fail	pass/pass	fail/fail	warn/warn	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	dedup
SJ_9_16_2020_INF_unenriched	48.5	102.71532458520575	2282698	15.418770174502562	468600000	pass/fail	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	dedup
SJ_9_23_2020_INF_unenriched	49.5	87.93788903177352	3877254	30.55190067138102	688300000	pass/pass	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	dedup
SJ_9_30_2020_INF_unenriched	48	115.72976478279783	2358586	4.318306241891484	545500000	pass/fail	pass/pass	fail/fail	warn/warn	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	dedup
ESC_7_20_20_unenriched	43	90.88901260838236	23320676	22.931911274740656	4200000000	pass/pass	pass/pass	fail/fail	fail/fail	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	cleaned
ESC_7_27_20_unenriched	51	74.4074836786221	16027599	74.10152739880576	2400000000	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	fail/fail	pass/pass	pass/pass	cleaned
HTP_01_03_2021_INF_unenriched	47	80.28677218831228	9604854	73.35601487444565	1556400000	pass/pass	pass/pass	fail/fail	pass/pass	pass/pass	warn/warn	fail/fail	warn/warn	pass/pass	cleaned
HTP_10_02_2020_INF_unenriched	53	99.84316358898872	4573957	27.747475050686397	912600000	pass/fail	pass/pass	fail/fail	warn/pass	pass/pass	warn/warn	warn/pass	pass/pass	pass/pass	cleaned
HTP_10_13_2020_INF_unenriched	53	94.68941924091423	2173483	33.58673147813047	411300000	pass/fail	pass/pass	fail/fail	warn/warn	pass/pass	warn/warn	warn/pass	pass/pass	pass/pass	cleaned
HTP_10_20_2020_INF_unenriched	54	94.65362983406274	4329950	24.117794555013766	818900000	pass/fail	pass/pass	fail/fail	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	cleaned
HTP_10_27_2020_INF_unenriched	49	95.61298619906721	4188485	40.29972556778591	800300000	pass/fail	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	warn/warn	pass/pass	pass/pass	cleaned
