position	mean_phred_score	sample	read_pair	stage
92	38.572628714729746	SRR18218721	2	dedup
97	38.524664709064986	SRR18218721	2	dedup
102	38.47235050729243	SRR18218721	2	dedup
107	38.433461383476796	SRR18218721	2	dedup
112	38.343270820381534	SRR18218721	2	dedup
117	38.259827333386355	SRR18218721	2	dedup
122	38.16051747417145	SRR18218721	2	dedup
127	38.09412283697873	SRR18218721	2	dedup
132	38.0262694027837	SRR18218721	2	dedup
137	37.980243800025775	SRR18218721	2	dedup
142	38.080432261270246	SRR18218721	2	dedup
147	38.09432627073989	SRR18218721	2	dedup
150	37.788492571206916	SRR18218721	2	dedup
1	34.56894486112921	SRR18218722	1	dedup
2	34.83367430469191	SRR18218722	1	dedup
3	37.19939344974212	SRR18218722	1	dedup
4	37.51211537331593	SRR18218722	1	dedup
5	37.72927309152179	SRR18218722	1	dedup
6	39.647321291072956	SRR18218722	1	dedup
7	39.761215411360176	SRR18218722	1	dedup
8	39.76359313338149	SRR18218722	1	dedup
9	39.7724385516365	SRR18218722	1	dedup
12	39.76378766425542	SRR18218722	1	dedup
17	39.695514550580455	SRR18218722	1	dedup
22	39.63418493688601	SRR18218722	1	dedup
27	39.544060859973754	SRR18218722	1	dedup
32	39.47846675500041	SRR18218722	1	dedup
37	39.4328476556898	SRR18218722	1	dedup
42	39.39995300514039	SRR18218722	1	dedup
47	39.36361331725816	SRR18218722	1	dedup
52	39.304943514253424	SRR18218722	1	dedup
57	39.26112469444761	SRR18218722	1	dedup
62	39.21844230732574	SRR18218722	1	dedup
67	39.16608069424838	SRR18218722	1	dedup
72	39.1313007555065	SRR18218722	1	dedup
77	39.103682786214414	SRR18218722	1	dedup
82	39.27213520024707	SRR18218722	1	dedup
87	39.225138710310645	SRR18218722	1	dedup
92	39.15463769253511	SRR18218722	1	dedup
97	39.08850292444603	SRR18218722	1	dedup
102	39.01432821043498	SRR18218722	1	dedup
107	38.93720394965677	SRR18218722	1	dedup
112	38.860141919479624	SRR18218722	1	dedup
117	38.78410140099768	SRR18218722	1	dedup
122	38.68818240311583	SRR18218722	1	dedup
127	38.59016760584095	SRR18218722	1	dedup
132	38.4888981262628	SRR18218722	1	dedup
137	38.425402444047016	SRR18218722	1	dedup
142	38.413669591107734	SRR18218722	1	dedup
147	38.40249118469228	SRR18218722	1	dedup
150	38.18395919437577	SRR18218722	1	dedup
1	33.99264682809052	SRR18218722	2	dedup
2	34.11113926196014	SRR18218722	2	dedup
3	36.13189672358339	SRR18218722	2	dedup
4	36.54291126142814	SRR18218722	2	dedup
5	36.510599287686844	SRR18218722	2	dedup
6	38.24857934400904	SRR18218722	2	dedup
7	38.35343019738869	SRR18218722	2	dedup
8	38.32991503528533	SRR18218722	2	dedup
9	38.35275022677771	SRR18218722	2	dedup
12	38.32029872072372	SRR18218722	2	dedup
17	38.26449098243116	SRR18218722	2	dedup
22	38.248685654928195	SRR18218722	2	dedup
27	38.25267469689671	SRR18218722	2	dedup
32	38.23120852138926	SRR18218722	2	dedup
37	38.22679640306264	SRR18218722	2	dedup
42	38.208262400751934	SRR18218722	2	dedup
47	38.17429101785042	SRR18218722	2	dedup
52	38.137256072785455	SRR18218722	2	dedup
57	38.111532921878215	SRR18218722	2	dedup
62	38.08235831939273	SRR18218722	2	dedup
67	38.07270640012772	SRR18218722	2	dedup
72	38.10017981070804	SRR18218722	2	dedup
77	38.14733779038859	SRR18218722	2	dedup
82	38.382978064168526	SRR18218722	2	dedup
87	38.33972179026367	SRR18218722	2	dedup
92	38.30101582274667	SRR18218722	2	dedup
97	38.23192437448223	SRR18218722	2	dedup
102	38.16145088072659	SRR18218722	2	dedup
107	38.0946463975634	SRR18218722	2	dedup
112	37.98141010471382	SRR18218722	2	dedup
117	37.87188162674859	SRR18218722	2	dedup
122	37.74607277022663	SRR18218722	2	dedup
127	37.66390565404184	SRR18218722	2	dedup
132	37.59420653272184	SRR18218722	2	dedup
137	37.5533711411483	SRR18218722	2	dedup
142	37.666502461400704	SRR18218722	2	dedup
147	37.746213139317746	SRR18218722	2	dedup
150	37.485835975396924	SRR18218722	2	dedup
1	34.53981861272909	SRR18218723	1	dedup
2	34.94875073373474	SRR18218723	1	dedup
3	37.39628739578498	SRR18218723	1	dedup
4	37.72674065850458	SRR18218723	1	dedup
5	37.831557119900715	SRR18218723	1	dedup
6	39.82231606381961	SRR18218723	1	dedup
7	39.91916267875713	SRR18218723	1	dedup
8	39.931441960078935	SRR18218723	1	dedup
9	39.95755778039139	SRR18218723	1	dedup
12	39.95449800598551	SRR18218723	1	dedup
17	39.8978042572955	SRR18218723	1	dedup
22	39.8528129776995	SRR18218723	1	dedup
27	39.78123056706269	SRR18218723	1	dedup
32	39.72624921631322	SRR18218723	1	dedup
37	39.69177160604256	SRR18218723	1	dedup
42	39.6722763710773	SRR18218723	1	dedup
47	39.65099188872128	SRR18218723	1	dedup
52	39.613127311141	SRR18218723	1	dedup
57	39.58565415412452	SRR18218723	1	dedup
