position	mean_phred_score	sample	read_pair	stage
42	33.500512857007344	SRR8663603	1	dedup
47	33.33184202395825	SRR8663603	1	dedup
52	33.16293011223807	SRR8663603	1	dedup
57	32.97419197813286	SRR8663603	1	dedup
62	32.76562801072103	SRR8663603	1	dedup
67	32.54434734749644	SRR8663603	1	dedup
72	32.3684678107129	SRR8663603	1	dedup
77	32.16993574997505	SRR8663603	1	dedup
82	31.968324272409568	SRR8663603	1	dedup
87	31.830538864484453	SRR8663603	1	dedup
92	31.670896897001978	SRR8663603	1	dedup
97	31.537977207363223	SRR8663603	1	dedup
102	31.420479331161726	SRR8663603	1	dedup
107	31.26728465028006	SRR8663603	1	dedup
112	31.153998846584294	SRR8663603	1	dedup
117	30.993824703171537	SRR8663603	1	dedup
122	30.88617559235279	SRR8663603	1	dedup
127	30.781477067497395	SRR8663603	1	dedup
132	30.6925102362185	SRR8663603	1	dedup
137	30.769297446716024	SRR8663603	1	dedup
142	31.176032318395226	SRR8663603	1	dedup
147	31.910170059839253	SRR8663603	1	dedup
150	33.351396495749796	SRR8663603	1	dedup
1	32.3518246773729	SRR8663603	2	dedup
2	32.41867319613565	SRR8663603	2	dedup
3	32.616712496902124	SRR8663603	2	dedup
4	32.62797487164649	SRR8663603	2	dedup
5	32.35764273040138	SRR8663603	2	dedup
6	34.19568570028457	SRR8663603	2	dedup
7	34.17133793336851	SRR8663603	2	dedup
8	34.148873961119506	SRR8663603	2	dedup
9	34.11680740981718	SRR8663603	2	dedup
12	34.026602535062885	SRR8663603	2	dedup
17	33.88946651368728	SRR8663603	2	dedup
22	33.774963247107806	SRR8663603	2	dedup
27	33.64546784861578	SRR8663603	2	dedup
32	33.503567475797375	SRR8663603	2	dedup
37	33.35582738250086	SRR8663603	2	dedup
42	33.17633041209079	SRR8663603	2	dedup
47	32.97620519162593	SRR8663603	2	dedup
52	32.734194574978304	SRR8663603	2	dedup
57	32.49747164173474	SRR8663603	2	dedup
62	32.26132268462903	SRR8663603	2	dedup
67	32.086371610829865	SRR8663603	2	dedup
72	31.904172074215506	SRR8663603	2	dedup
77	31.722062980384003	SRR8663603	2	dedup
82	31.509325773757173	SRR8663603	2	dedup
87	31.317955556057733	SRR8663603	2	dedup
92	31.14190755343975	SRR8663603	2	dedup
97	30.913151722636474	SRR8663603	2	dedup
102	30.656992607345796	SRR8663603	2	dedup
107	30.349968472544514	SRR8663603	2	dedup
112	30.021775986506675	SRR8663603	2	dedup
117	29.629552027114165	SRR8663603	2	dedup
122	29.29130999089056	SRR8663603	2	dedup
127	28.93603186678153	SRR8663603	2	dedup
132	28.69089697559308	SRR8663603	2	dedup
137	28.723372649505393	SRR8663603	2	dedup
142	29.337860334177854	SRR8663603	2	dedup
147	30.170086988839113	SRR8663603	2	dedup
150	31.668728437527314	SRR8663603	2	dedup
1	31.899422199672355	SRR8663604	1	dedup
2	32.34050800519668	SRR8663604	1	dedup
3	32.49303747671693	SRR8663604	1	dedup
4	32.5253664635508	SRR8663604	1	dedup
5	32.41440171472441	SRR8663604	1	dedup
6	34.62044378125774	SRR8663604	1	dedup
7	34.57676786035791	SRR8663604	1	dedup
8	34.559158468878024	SRR8663604	1	dedup
9	34.54672834254104	SRR8663604	1	dedup
12	34.509480083599655	SRR8663604	1	dedup
17	34.434749350636956	SRR8663604	1	dedup
22	34.310522415807824	SRR8663604	1	dedup
27	34.168312769643066	SRR8663604	1	dedup
32	34.042864198700734	SRR8663604	1	dedup
37	33.91326071675188	SRR8663604	1	dedup
42	33.779824782525864	SRR8663604	1	dedup
47	33.64290221237628	SRR8663604	1	dedup
52	33.49114835761202	SRR8663604	1	dedup
57	33.318780980965904	SRR8663604	1	dedup
62	33.13585441099589	SRR8663604	1	dedup
67	32.916287206036046	SRR8663604	1	dedup
72	32.75472759869099	SRR8663604	1	dedup
77	32.56448927640956	SRR8663604	1	dedup
82	32.357612183981715	SRR8663604	1	dedup
87	32.2182292351809	SRR8663604	1	dedup
92	32.07063057466502	SRR8663604	1	dedup
97	31.94427255746421	SRR8663604	1	dedup
102	31.823642374193053	SRR8663604	1	dedup
107	31.65264728970883	SRR8663604	1	dedup
112	31.53551782370831	SRR8663604	1	dedup
117	31.36844470044348	SRR8663604	1	dedup
122	31.25966043044907	SRR8663604	1	dedup
127	31.12612315151224	SRR8663604	1	dedup
132	31.01710273036722	SRR8663604	1	dedup
137	31.054114554538803	SRR8663604	1	dedup
142	31.36926924071082	SRR8663604	1	dedup
147	32.06112385637086	SRR8663604	1	dedup
150	33.44012589086623	SRR8663604	1	dedup
1	32.17398534451369	SRR8663604	2	dedup
2	32.15228501377458	SRR8663604	2	dedup
3	32.27680586131448	SRR8663604	2	dedup
4	32.28138046022349	SRR8663604	2	dedup
5	32.05127342317726	SRR8663604	2	dedup
6	34.36941073338179	SRR8663604	2	dedup
7	34.32597077532096	SRR8663604	2	dedup
8	34.27707849281533	SRR8663604	2	dedup
9	34.245245205175216	SRR8663604	2	dedup
12	34.16880743611127	SRR8663604	2	dedup
17	34.04155065646941	SRR8663604	2	dedup
22	33.944317613166376	SRR8663604	2	dedup
27	33.84710676940357	SRR8663604	2	dedup
32	33.73035521208905	SRR8663604	2	dedup
37	33.60165033229132	SRR8663604	2	dedup
42	33.45520897182518	SRR8663604	2	dedup
47	33.304472802816555	SRR8663604	2	dedup
52	33.08047882869319	SRR8663604	2	dedup
57	32.86996294816155	SRR8663604	2	dedup
62	32.64428461732589	SRR8663604	2	dedup
67	32.488350869638275	SRR8663604	2	dedup
72	32.3308532215468	SRR8663604	2	dedup
77	32.17512531083336	SRR8663604	2	dedup
82	31.983602142457123	SRR8663604	2	dedup
87	31.814362304718752	SRR8663604	2	dedup
92	31.645486220015737	SRR8663604	2	dedup
97	31.42903359417273	SRR8663604	2	dedup
102	31.19266458727476	SRR8663604	2	dedup
107	30.880844998933192	SRR8663604	2	dedup
