task_id	hash	native_id	process	tag	name	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	env	workdir	scratch	error_action
664	ce/6f7fd5	1e31eac5-c95a-4432-b4a3-1b2d0e4317a6	RUN:HV:TAXONOMY:KRAKEN	-	RUN:HV:TAXONOMY:KRAKEN (5)	COMPLETED	0	-	wave.seqera.io/wt/32f8dcc2444d/staphb/kraken2:2.1.3	16	-	-	128 GB	1	2024-10-17 16:46:06.841	2024-10-17 16:46:26.361	2024-10-17 16:48:26.188	2m 19s	1m 45s	will-batch-queue	93.5%	31.7%	76.1 GB	78.8 GB	77.8 GB	78.9 GB	77.8 GB	1.8 MB	430	244	0	0	173659	54857	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/ce/6f7fd5fdbeda30c29860ff9807e21d	-	-
694	e6/d9eb62	35517e8f-f745-4f0e-bf89-ea9f1921f2cb	RUN:HV:TAXONOMY:SUMMARIZE_BBMERGE	-	RUN:HV:TAXONOMY:SUMMARIZE_BBMERGE (10)	COMPLETED	0	-	wave.seqera.io/wt/263903d16055/eclipse/alpine_jdk8:latest	1	-	-	4 GB	1	2024-10-17 16:48:06.617	2024-10-17 16:48:26.220	2024-10-17 16:48:26.307	19.7s	0ms	will-batch-queue	35.2%	0.0%	648 KB	6 MB	648 KB	6 MB	1 MB	558.2 KB	1397	2269	0	0	5	0	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/e6/d9eb6267436c5c3fc81ec740d0e573	-	-
689	8d/833d22	b13ad307-b315-449d-b9d2-fc3fa85c6405	RUN:HV:TAXONOMY:CLUMPIFY_PAIRED	-	RUN:HV:TAXONOMY:CLUMPIFY_PAIRED (14)	COMPLETED	0	-	wave.seqera.io/wt/8cd9c1606c9d/staphb/bbtools:39.01	16	-	-	32 GB	1	2024-10-17 16:48:06.624	2024-10-17 16:48:16.429	2024-10-17 16:48:26.326	19.7s	862ms	will-batch-queue	646.3%	0.0%	2.9 MB	3.9 MB	2.9 MB	3.9 MB	25.9 MB	19.8 MB	3650	876	0	32 KB	5	0	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/8d/833d222d19a783a0b0e5064f44bbbe	-	-
696	21/f54dbb	50cb7a1b-a842-4584-932f-cc3d667a8d55	RUN:HV:TAXONOMY:SUMMARIZE_BBMERGE	-	RUN:HV:TAXONOMY:SUMMARIZE_BBMERGE (11)	COMPLETED	0	-	wave.seqera.io/wt/263903d16055/eclipse/alpine_jdk8:latest	1	-	-	4 GB	1	2024-10-17 16:48:06.678	2024-10-17 16:48:16.429	2024-10-17 16:48:26.430	19.8s	0ms	will-batch-queue	26.3%	0.0%	644 KB	6 MB	644 KB	6 MB	1.2 MB	681.9 KB	1643	2878	0	0	5	0	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/21/f54dbbe648e8ecdcf7cc022928d7b1	-	-
690	a2/7bbfaa	8daf9abb-85a5-4bbf-b3e4-9413c22c5a9e	RUN:HV:TAXONOMY:SUMMARIZE_BBMERGE	-	RUN:HV:TAXONOMY:SUMMARIZE_BBMERGE (9)	COMPLETED	0	-	wave.seqera.io/wt/263903d16055/eclipse/alpine_jdk8:latest	1	-	-	4 GB	1	2024-10-17 16:48:06.654	2024-10-17 16:48:26.327	2024-10-17 16:48:26.403	19.7s	0ms	will-batch-queue	35.2%	0.0%	648 KB	6 MB	648 KB	6 MB	960.4 KB	519.3 KB	1285	2261	0	0	5	0	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/a2/7bbfaa6a47a00e282153098ad74b53	-	-
693	f2/f630cb	91572dfb-04b2-48c7-a311-dc0206984f35	RUN:HV:TAXONOMY:JOIN_FASTQ	-	RUN:HV:TAXONOMY:JOIN_FASTQ (10)	COMPLETED	0	-	wave.seqera.io/wt/7ef2c81edb75/securebio/nao-pypkg:latest	1	-	-	4 GB	1	2024-10-17 16:48:06.757	2024-10-17 16:48:16.430	2024-10-17 16:48:26.446	19.7s	3.6s	will-batch-queue	198.4%	0.0%	43.2 MB	1.4 GB	44.6 MB	1.4 GB	7.5 MB	2 MB	2520	68	0	168 KB	106	7	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/f2/f630cb9cd8cd249bb0a339966b07a4	-	-
688	03/db870d	6f90a05e-41e1-4a62-8d8c-7610b999744b	RUN:PROFILE:TAXONOMY_NORIBO:MERGE_BRACKEN	-	RUN:PROFILE:TAXONOMY_NORIBO:MERGE_BRACKEN	COMPLETED	0	-	wave.seqera.io/wt/ae79b0c8498c/rocker/tidyverse:4.4.1	1	-	-	16 GB	1	2024-10-17 16:48:06.880	2024-10-17 16:48:16.430	2024-10-17 16:48:26.526	19.6s	1.7s	will-batch-queue	295.7%	0.0%	119.6 MB	4.4 GB	119.6 MB	4.4 GB	17.9 MB	3.6 KB	2299	140	0	0	75	66	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/03/db870dfd3b053b5075cff4b3718c79	-	-
698	c3/2468b7	cb5c1143-370c-47c1-82f1-7619577726f4	RUN:HV:TAXONOMY:BRACKEN	-	RUN:HV:TAXONOMY:BRACKEN (2)	COMPLETED	0	-	wave.seqera.io/wt/dd06e16dcca5/staphb/bracken:2.9	1	-	-	4 GB	1	2024-10-17 16:48:16.611	2024-10-17 16:48:36.164	2024-10-17 16:48:36.258	19.6s	698ms	will-batch-queue	56.6%	0.0%	1.5 MB	4.3 MB	1.5 MB	4.3 MB	5.2 MB	2.6 KB	964	30	0	0	5	0	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/c3/2468b73d1c149bfa4bcf895b32f7b2	-	-
700	16/c58aa3	cd99aa92-c140-4c4b-b767-a24ebb9fc68a	RUN:HV:TAXONOMY:BRACKEN	-	RUN:HV:TAXONOMY:BRACKEN (3)	COMPLETED	0	-	wave.seqera.io/wt/dd06e16dcca5/staphb/bracken:2.9	1	-	-	4 GB	1	2024-10-17 16:48:16.659	2024-10-17 16:48:36.259	2024-10-17 16:48:36.342	19.7s	666ms	will-batch-queue	66.4%	0.0%	1.4 MB	4.3 MB	1.4 MB	4.3 MB	5.2 MB	24 KB	968	30	0	0	5	0	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/16/c58aa3a818a2d019ba21fc762d7391	-	-
702	fc/8cbeb4	dbc6038c-585a-477b-90bd-f4df992dd86f	RUN:HV:TAXONOMY:LABEL_KRAKEN_REPORTS	-	RUN:HV:TAXONOMY:LABEL_KRAKEN_REPORTS (3)	COMPLETED	0	-	wave.seqera.io/wt/ae79b0c8498c/rocker/tidyverse:4.4.1	1	-	-	4 GB	1	2024-10-17 16:48:16.680	2024-10-17 16:48:36.357	2024-10-17 16:48:36.431	19.8s	3.2s	will-batch-queue	123.3%	0.0%	122 MB	4.4 GB	122 MB	4.4 GB	17.7 MB	5.6 KB	2260	25	0	0	21	26	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/fc/8cbeb457f0f4fe49102f1ce7c09bd0	-	-
705	04/3ff9a5	67dc56af-f9d2-4045-9537-862a13e36828	RUN:HV:TAXONOMY:BRACKEN	-	RUN:HV:TAXONOMY:BRACKEN (4)	COMPLETED	0	-	wave.seqera.io/wt/dd06e16dcca5/staphb/bracken:2.9	1	-	-	4 GB	1	2024-10-17 16:48:16.705	2024-10-17 16:48:36.432	2024-10-17 16:48:36.468	19.8s	732ms	will-batch-queue	56.8%	0.0%	1.5 MB	4.3 MB	1.5 MB	4.3 MB	5.3 MB	29.4 KB	971	30	0	0	5	1	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/04/3ff9a5a3884394968bd63a3a3c4019	-	-
706	6d/b37974	a4155c4b-8752-44d8-b98b-9bd90c01c5e5	RUN:HV:TAXONOMY:BBMERGE	-	RUN:HV:TAXONOMY:BBMERGE (12)	COMPLETED	0	-	wave.seqera.io/wt/8cd9c1606c9d/staphb/bbtools:39.01	1	-	-	4 GB	1	2024-10-17 16:48:16.678	2024-10-17 16:48:36.342	2024-10-17 16:48:36.356	19.7s	1.4s	will-batch-queue	266.0%	0.0%	78.3 MB	8.1 GB	78.4 MB	8.1 GB	11.3 MB	6.6 MB	2832	299	0	32 KB	36	5	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/6d/b379741bed9b48572a6a00dec9d2a3	-	-
703	a9/9483d1	a42d458d-6a1f-487b-bc89-fcee22410d06	RUN:HV:TAXONOMY:LABEL_KRAKEN_REPORTS	-	RUN:HV:TAXONOMY:LABEL_KRAKEN_REPORTS (4)	COMPLETED	0	-	wave.seqera.io/wt/ae79b0c8498c/rocker/tidyverse:4.4.1	1	-	-	4 GB	1	2024-10-17 16:48:16.714	2024-10-17 16:48:36.468	2024-10-17 16:48:36.543	19.8s	3.2s	will-batch-queue	123.3%	0.0%	118.1 MB	4.4 GB	118.1 MB	4.4 GB	17.7 MB	6.8 KB	2260	25	0	0	38	140	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/a9/9483d1c26031256ab38f2a4b88c544	-	-
697	47/3c209a	e421cf69-a323-4d0a-a5e8-05927ed77b6c	RUN:HV:TAXONOMY:LABEL_KRAKEN_REPORTS	-	RUN:HV:TAXONOMY:LABEL_KRAKEN_REPORTS (2)	COMPLETED	0	-	wave.seqera.io/wt/ae79b0c8498c/rocker/tidyverse:4.4.1	1	-	-	4 GB	1	2024-10-17 16:48:16.729	2024-10-17 16:48:36.543	2024-10-17 16:48:36.618	19.9s	2.7s	will-batch-queue	110.0%	0.1%	123.4 MB	4.4 GB	123.4 MB	4.4 GB	17.7 MB	2.2 KB	2260	23	0	0	28	131	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/47/3c209afd0b9a29734d744ec71250c1	-	-
701	ef/7f674d	b762f42b-00b9-4a46-ae49-c06f290cc328	RUN:HV:PROCESS_KRAKEN_HV	-	RUN:HV:PROCESS_KRAKEN_HV (3)	COMPLETED	0	-	wave.seqera.io/wt/ee1f46c29c28/pandas/pandas:pip-all	1	-	-	4 GB	1	2024-10-17 16:48:16.624	2024-10-17 16:48:36.258	2024-10-17 16:48:46.258	29.6s	11s	will-batch-queue	104.7%	0.1%	333.9 MB	1.8 GB	333.9 MB	1.8 GB	197.7 MB	696.3 KB	25423	94	0	112 KB	205	62	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/ef/7f674d77f90a28a1327189e73c0183	-	-
699	f3/d1fe6b	48a0b147-915d-475a-90f0-4dace14c9bb5	RUN:HV:PROCESS_KRAKEN_HV	-	RUN:HV:PROCESS_KRAKEN_HV (2)	COMPLETED	0	-	wave.seqera.io/wt/ee1f46c29c28/pandas/pandas:pip-all	1	-	-	4 GB	1	2024-10-17 16:48:16.695	2024-10-17 16:48:36.431	2024-10-17 16:48:46.274	29.6s	7.5s	will-batch-queue	103.6%	0.1%	328.6 MB	1.8 GB	328.6 MB	1.8 GB	197.3 MB	200.4 KB	25361	31	0	112 KB	37	370	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/f3/d1fe6b768c9e52f06e05349a228bfa	-	-
709	4a/66d188	a48ccaa9-cd9b-42b9-ab7e-f3ac65048a2e	RUN:HV:TAXONOMY:BBMERGE	-	RUN:HV:TAXONOMY:BBMERGE (13)	COMPLETED	0	-	wave.seqera.io/wt/8cd9c1606c9d/staphb/bbtools:39.01	1	-	-	4 GB	1	2024-10-17 16:48:26.504	2024-10-17 16:48:36.619	2024-10-17 16:48:46.350	19.8s	914ms	will-batch-queue	633.5%	0.0%	2.9 MB	3.9 MB	2.9 MB	3.9 MB	19.3 MB	14.5 MB	3244	547	0	32 KB	5	0	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/4a/66d1881d1133241356a12c24910129	-	-
674	52/d8fb00	7ce80796-e8a5-42d3-a62f-2d7060c0e792	RUN:HV:BOWTIE2_HUMAN	-	RUN:HV:BOWTIE2_HUMAN (18)	COMPLETED	0	-	wave.seqera.io/wt/ee9a73f166e2/staphb/bowtie2:2.5.3	16	-	-	32 GB	1	2024-10-17 16:46:36.686	2024-10-17 16:47:56.207	2024-10-17 16:48:46.241	2m 10s	41s	will-batch-queue	1405.2%	1.6%	4 GB	5.4 GB	4 GB	5.4 GB	3.8 GB	539.8 MB	48481	36374	0	0	41611	2445	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/52/d8fb008e851ba8726faae10f6ed08c	-	-
711	bf/8b971e	9540978a-22c2-472b-aae5-685737319da7	RUN:HV:TAXONOMY:BRACKEN	-	RUN:HV:TAXONOMY:BRACKEN (5)	COMPLETED	0	-	wave.seqera.io/wt/dd06e16dcca5/staphb/bracken:2.9	1	-	-	4 GB	1	2024-10-17 16:48:26.545	2024-10-17 16:48:36.619	2024-10-17 16:48:46.376	19.8s	541ms	will-batch-queue	63.7%	0.0%	1.5 MB	4.3 MB	1.5 MB	4.3 MB	5.2 MB	22.5 KB	968	30	0	0	5	2	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/bf/8b971eb6f08b38e5cb78631f4a0bd7	-	-
707	ec/7fa3ef	4538c7f5-5dd7-4752-b9f3-3b5b4412af40	RUN:HV:TAXONOMY:SUMMARIZE_DEDUP	-	RUN:HV:TAXONOMY:SUMMARIZE_DEDUP (8)	COMPLETED	0	-	wave.seqera.io/wt/263903d16055/eclipse/alpine_jdk8:latest	1	-	-	4 GB	1	2024-10-17 16:48:26.607	2024-10-17 16:48:36.619	2024-10-17 16:48:46.390	19.8s	1s	will-batch-queue	32.4%	0.0%	1.6 MB	7.5 MB	1.6 MB	9.5 MB	6.1 MB	4.6 MB	8017	11064	0	0	6881	76	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/ec/7fa3ef5d3649ebd4c04d05b15242f9	-	-
712	a9/05983f	dea99855-1263-4164-9c66-c3726c567e89	RUN:HV:TAXONOMY:LABEL_KRAKEN_REPORTS	-	RUN:HV:TAXONOMY:LABEL_KRAKEN_REPORTS (5)	COMPLETED	0	-	wave.seqera.io/wt/ae79b0c8498c/rocker/tidyverse:4.4.1	1	-	-	4 GB	1	2024-10-17 16:48:26.643	2024-10-17 16:48:36.620	2024-10-17 16:48:46.416	19.8s	2s	will-batch-queue	199.1%	0.0%	80 MB	4.4 GB	80 MB	4.4 GB	17.7 MB	5.4 KB	2261	25	0	0	59	28	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/a9/05983f09d0bf6d256d11b02e10c396	-	-
714	82/6d8147	83bf7a40-2815-4430-b4b7-6d7049dbb2a6	RUN:HV:TAXONOMY:CLUMPIFY_SINGLE	-	RUN:HV:TAXONOMY:CLUMPIFY_SINGLE (9)	COMPLETED	0	-	wave.seqera.io/wt/8cd9c1606c9d/staphb/bbtools:39.01	16	-	-	32 GB	1	2024-10-17 16:48:26.676	2024-10-17 16:48:46.422	2024-10-17 16:48:46.516	19.8s	811ms	will-batch-queue	631.9%	0.0%	2.9 MB	3.9 MB	2.9 MB	3.9 MB	19.7 MB	14.5 MB	3323	722	0	32 KB	5	0	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/82/6d814775be71016f49e9ff8589c1db	-	-
713	e6/b4e48f	960d15d0-7335-4d8a-92c9-bdf8b12d6dff	RUN:HV:TAXONOMY:BBMERGE	-	RUN:HV:TAXONOMY:BBMERGE (14)	COMPLETED	0	-	wave.seqera.io/wt/8cd9c1606c9d/staphb/bbtools:39.01	1	-	-	4 GB	1	2024-10-17 16:48:26.844	2024-10-17 16:48:36.621	2024-10-17 16:48:46.588	19.7s	1.1s	will-batch-queue	850.4%	0.0%	6.1 MB	7.9 MB	6.1 MB	7.9 MB	21.9 MB	17.1 MB	3361	625	0	32 KB	34	2	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/e6/b4e48fb26b590d213b5a1ba787d3fc	-	-
715	66/638e83	c241cfb4-4d3d-418c-bed6-c2049cdec18f	RUN:PROFILE:MERGE_TAXONOMY_RIBO	-	RUN:PROFILE:MERGE_TAXONOMY_RIBO (1)	COMPLETED	0	-	wave.seqera.io/wt/ae79b0c8498c/rocker/tidyverse:4.4.1	1	-	-	4 GB	1	2024-10-17 16:48:27.112	2024-10-17 16:48:36.621	2024-10-17 16:48:46.668	19.6s	3.6s	will-batch-queue	145.2%	0.1%	193.2 MB	5 GB	193.5 MB	5 GB	20.7 MB	13.5 MB	2467	582	0	10.5 MB	618	27	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/66/638e83dbd7c0d4ec3122d8a0615c76	-	-
695	b6/a3a8ba	576926c2-6009-41f8-b749-6d7cbe67bee0	RUN:HV:TAXONOMY:JOIN_FASTQ	-	RUN:HV:TAXONOMY:JOIN_FASTQ (11)	COMPLETED	0	-	wave.seqera.io/wt/7ef2c81edb75/securebio/nao-pypkg:latest	1	-	-	4 GB	1	2024-10-17 16:48:06.758	2024-10-17 16:48:56.184	2024-10-17 16:48:56.266	49.5s	1.5s	will-batch-queue	320.4%	0.0%	42.7 MB	1.4 GB	44.1 MB	1.4 GB	6.3 MB	914.8 KB	1197	45	0	168 KB	62	8	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/b6/a3a8ba10b0746469a5c651e17c335c	-	-
716	d0/258091	dedd5797-b4be-4ce4-9d2f-943e692bfb75	RUN:HV:TAXONOMY:LABEL_BRACKEN_REPORTS	-	RUN:HV:TAXONOMY:LABEL_BRACKEN_REPORTS (2)	COMPLETED	0	-	wave.seqera.io/wt/ae79b0c8498c/rocker/tidyverse:4.4.1	1	-	-	4 GB	1	2024-10-17 16:48:36.560	2024-10-17 16:48:46.668	2024-10-17 16:48:56.353	19.8s	1.7s	will-batch-queue	270.0%	0.0%	113.1 MB	4.4 GB	113.1 MB	4.4 GB	17.7 MB	1.9 KB	2261	23	0	0	58	11	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/d0/2580919a632a015dba581577ba1972	-	-
704	dd/fb887f	91579cb0-e4f4-4b58-b074-62e7f15eadf3	RUN:HV:PROCESS_KRAKEN_HV	-	RUN:HV:PROCESS_KRAKEN_HV (4)	COMPLETED	0	-	wave.seqera.io/wt/ee1f46c29c28/pandas/pandas:pip-all	1	-	-	4 GB	1	2024-10-17 16:48:16.891	2024-10-17 16:48:36.618	2024-10-17 16:48:56.277	39.4s	19.7s	will-batch-queue	104.1%	0.1%	333.9 MB	1.8 GB	333.9 MB	1.8 GB	198.9 MB	1.8 MB	25565	237	0	112 KB	389	310	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/dd/fb887ff0077677e43666f4c6139153	-	-
717	a1/c4d71f	7e6019ba-2310-4aaa-acc6-2c46249ed178	RUN:HV:TAXONOMY:LABEL_BRACKEN_REPORTS	-	RUN:HV:TAXONOMY:LABEL_BRACKEN_REPORTS (3)	COMPLETED	0	-	wave.seqera.io/wt/ae79b0c8498c/rocker/tidyverse:4.4.1	1	-	-	4 GB	1	2024-10-17 16:48:36.654	2024-10-17 16:48:46.669	2024-10-17 16:48:56.380	19.7s	1.6s	will-batch-queue	288.4%	0.0%	118.4 MB	4.4 GB	118.4 MB	4.4 GB	17.7 MB	3.5 KB	2261	26	0	0	61	18	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/a1/c4d71f5fea1dffa1f12065e94baa96	-	-
718	2e/c6da43	417e9418-ac76-44f5-96b9-30125dc74b46	RUN:HV:TAXONOMY:JOIN_FASTQ	-	RUN:HV:TAXONOMY:JOIN_FASTQ (12)	COMPLETED	0	-	wave.seqera.io/wt/7ef2c81edb75/securebio/nao-pypkg:latest	1	-	-	4 GB	1	2024-10-17 16:48:36.819	2024-10-17 16:48:56.380	2024-10-17 16:48:56.457	19.6s	1.6s	will-batch-queue	313.9%	0.0%	43.1 MB	1.4 GB	44.6 MB	1.4 GB	6.4 MB	1018.7 KB	1427	48	0	168 KB	65	8	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/2e/c6da43abbcca384713f2bd4a54d60e	-	-
710	d9/985f27	14a18a62-63be-42c9-94fe-878b6595c50c	RUN:HV:PROCESS_KRAKEN_HV	-	RUN:HV:PROCESS_KRAKEN_HV (5)	COMPLETED	0	-	wave.seqera.io/wt/ee1f46c29c28/pandas/pandas:pip-all	1	-	-	4 GB	1	2024-10-17 16:48:26.624	2024-10-17 16:48:36.620	2024-10-17 16:49:06.204	39.6s	20.7s	will-batch-queue	113.4%	0.1%	333.7 MB	1.8 GB	333.7 MB	1.8 GB	199 MB	1.9 MB	25581	254	0	112 KB	558	84	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/d9/985f27fa18f0423b5c9ae4e72e9622	-	-
680	cc/534f92	d7fe9fbd-1b3c-4f0f-9f64-e6c2a3cf370d	RUN:HV:BBMAP_OTHER	-	RUN:HV:BBMAP_OTHER (16)	COMPLETED	0	-	wave.seqera.io/wt/8cd9c1606c9d/staphb/bbtools:39.01	32	-	-	64 GB	1	2024-10-17 16:47:06.557	2024-10-17 16:47:16.184	2024-10-17 16:49:16.287	2m 10s	1m 46s	will-batch-queue	995.0%	24.8%	59.4 GB	68 GB	59.4 GB	68 GB	38.8 GB	15.5 MB	2543079	2326	60 KB	216 KB	21	1	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/cc/534f924dc20a01efd5574d517182ad	-	-
733	ef/c73a5d	36a1ca48-9e83-49ee-b4e2-53cc6f603ef2	RUN:HV:TAXONOMY:CLUMPIFY_SINGLE	-	RUN:HV:TAXONOMY:CLUMPIFY_SINGLE (11)	COMPLETED	0	-	wave.seqera.io/wt/8cd9c1606c9d/staphb/bbtools:39.01	16	-	-	32 GB	1	2024-10-17 16:48:56.659	2024-10-17 16:49:06.205	2024-10-17 16:49:16.359	19.7s	754ms	will-batch-queue	530.2%	0.0%	2.9 MB	3.9 MB	2.9 MB	3.9 MB	11 MB	5.8 MB	2880	428	0	32 KB	5	0	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/ef/c73a5d66e7ac9daec2ff88a9b426cb	-	-
737	db/51a907	10a4b7ac-a9e0-4f38-a4e7-0b6d43aabae2	RUN:HV:TAXONOMY:CLUMPIFY_PAIRED	-	RUN:HV:TAXONOMY:CLUMPIFY_PAIRED (15)	COMPLETED	0	-	wave.seqera.io/wt/8cd9c1606c9d/staphb/bbtools:39.01	16	-	-	32 GB	1	2024-10-17 16:49:16.674	2024-10-17 16:49:36.158	2024-10-17 16:49:36.195	19.5s	1.7s	will-batch-queue	1294.7%	0.2%	526.6 MB	38.8 GB	527.3 MB	39 GB	118.5 MB	107.2 MB	8959	3719	0	32 KB	27	0	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/db/51a90703756783676575944a86d607	-	-
662	72/aca42d	d024fdf3-4a92-42cd-bbbb-c124adade31a	RUN:HV:TAXONOMY:KRAKEN	-	RUN:HV:TAXONOMY:KRAKEN (4)	COMPLETED	0	-	wave.seqera.io/wt/32f8dcc2444d/staphb/kraken2:2.1.3	16	-	-	128 GB	1	2024-10-17 16:46:06.790	2024-10-17 16:46:26.361	2024-10-17 16:49:46.212	3m 39s	3m 6s	will-batch-queue	60.3%	16.1%	77.3 GB	78.9 GB	77.8 GB	78.9 GB	77.8 GB	2.5 MB	471	296	0	0	207580	44313	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/72/aca42dc78e6e1342869a1df500763f	-	-
671	f6/10e0c7	4f858fa3-79d8-46d8-9bbe-17d35ee9bebc	RUN:HV:TAXONOMY:KRAKEN	-	RUN:HV:TAXONOMY:KRAKEN (7)	COMPLETED	0	-	wave.seqera.io/wt/32f8dcc2444d/staphb/kraken2:2.1.3	16	-	-	128 GB	1	2024-10-17 16:46:06.903	2024-10-17 16:46:26.442	2024-10-17 16:49:46.235	3m 39s	3m 6s	will-batch-queue	59.9%	16.0%	77 GB	78.8 GB	77.8 GB	78.9 GB	77.8 GB	257.4 KB	303	261	0	0	195805	43325	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/f6/10e0c72e784a4eb8d350ad83a384b5	-	-
672	6e/75f389	ca27afda-1a9b-47f6-a62c-57d794e8517e	RUN:HV:BBMAP_OTHER	-	RUN:HV:BBMAP_OTHER (15)	COMPLETED	0	-	wave.seqera.io/wt/8cd9c1606c9d/staphb/bbtools:39.01	32	-	-	64 GB	1	2024-10-17 16:46:16.642	2024-10-17 16:47:06.204	2024-10-17 16:49:46.280	3m 30s	2m 36s	will-batch-queue	897.3%	11.4%	54.7 GB	69.5 GB	54.7 GB	69.6 GB	38.8 GB	1.9 MB	2542222	394	56 KB	344 KB	21	1	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/6e/75f3898e37212f11fd90f652fd1228	-	-
683	4f/92c0f5	9077cd62-19cc-4659-892c-3f9a5e763544	RUN:HV:BBMAP_OTHER	-	RUN:HV:BBMAP_OTHER (17)	COMPLETED	0	-	wave.seqera.io/wt/8cd9c1606c9d/staphb/bbtools:39.01	32	-	-	64 GB	1	2024-10-17 16:47:26.636	2024-10-17 16:47:36.159	2024-10-17 16:49:46.318	2m 20s	2m 7s	will-batch-queue	560.3%	23.7%	56.8 GB	68 GB	56.8 GB	68 GB	38.8 GB	2.5 MB	2542248	472	24 KB	312 KB	21	0	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/4f/92c0f5ecbaeb5e077bae3ebf17815f	-	-
723	ee/b090d0	8e6d5e6f-323e-4d35-90dd-68168a877f09	RUN:HV:BOWTIE2_OTHER	-	RUN:HV:BOWTIE2_OTHER (18)	COMPLETED	0	-	wave.seqera.io/wt/ee9a73f166e2/staphb/bowtie2:2.5.3	16	-	-	32 GB	1	2024-10-17 16:48:46.617	2024-10-17 16:48:56.457	2024-10-17 16:49:56.197	1m 10s	41.7s	will-batch-queue	473.4%	5.5%	13.3 GB	14.7 GB	13.3 GB	14.7 GB	13 GB	394.5 MB	40333	24059	0	0	41390	6064	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/ee/b090d00455eeebead06c5e77e63594	-	-
745	b7/e6b2d7	328ac7ec-bb79-4648-9207-9737d8da953e	RUN:HV:TAXONOMY:CLUMPIFY_PAIRED	-	RUN:HV:TAXONOMY:CLUMPIFY_PAIRED (16)	COMPLETED	0	-	wave.seqera.io/wt/8cd9c1606c9d/staphb/bbtools:39.01	16	-	-	32 GB	1	2024-10-17 16:49:46.613	2024-10-17 16:49:56.197	2024-10-17 16:50:06.220	19.6s	887ms	will-batch-queue	600.5%	0.0%	2.8 MB	3.9 MB	2.8 MB	3.9 MB	17.5 MB	11.4 MB	3266	606	0	32 KB	5	0	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/b7/e6b2d7db7175de3d3f59fd3f5ff5bb	-	-
746	fa/c16e43	56a95c9d-f4a7-4316-84ac-d478d23f29d9	RUN:HV:TAXONOMY:CLUMPIFY_PAIRED	-	RUN:HV:TAXONOMY:CLUMPIFY_PAIRED (17)	COMPLETED	0	-	wave.seqera.io/wt/8cd9c1606c9d/staphb/bbtools:39.01	16	-	-	32 GB	1	2024-10-17 16:49:46.652	2024-10-17 16:49:56.198	2024-10-17 16:50:06.248	19.6s	928ms	will-batch-queue	604.9%	0.0%	2.8 MB	3.9 MB	2.8 MB	3.9 MB	21.9 MB	15.8 MB	3458	748	0	32 KB	5	0	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/fa/c16e4376c8d8d6cda32d6eb2cbf689	-	-
